Restaurant ID,Restaurant Name,Country Code,City,Address,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating text,Votes
17330309,Mellow Mushroom,216,Columbus,Columbus,Pizza,25,Dollar($),No,No,No,2,4.1,Very Good,192
17330311,Meritage,216,Columbus,Columbus,American Tapas,40,Dollar($),No,No,No,3,4.1,Very Good,302
17330615,Mongo The Mongolian Fire Pit,216,Columbus,Columbus,Asian Chinese,10,Dollar($),No,No,No,1,4.2,Very Good,355
17330638,The Black Cow,216,Columbus,Columbus,American,25,Dollar($),No,No,No,2,4.3,Very Good,287
17330628,Wood Stone,216,Columbus,Columbus,Italian Mediterranean Pizza,40,Dollar($),No,No,No,3,4,Very Good,264
17330546,Hunter's Pub,216,Columbus,Hamilton,American Seafood Steak,40,Dollar($),No,No,No,3,4.4,Very Good,235
16643459,Consort Restaurant,37,Consort,Consort,Chinese Canadian,25,Dollar($),No,No,No,2,3,Average,6
17334434,Thatcher's Barbeque and Grill,216,Dalton,Calhoun,American BBQ Southern,25,Dollar($),No,No,No,2,3.7,Good,38
17334348,Christian and Jake's Bistro,216,Dalton,Calhoun,Desserts Sandwich,10,Dollar($),No,No,No,1,4.4,Very Good,122
17334213,Dub's High on the Hog,216,Dalton,Calhoun,BBQ,25,Dollar($),No,No,No,2,4.4,Very Good,207
17334355,Sierra's Mexican Restaurant,216,Dalton,Chatsworth,Mexican Tex-Mex,10,Dollar($),No,No,No,1,3.9,Good,66
17334212,Oakwood Cafe,216,Dalton,Dalton,BBQ Breakfast Southern,10,Dollar($),No,No,No,1,4.9,Excellent,249
17333797,Chili's Grill & Bar,216,Dalton,Dalton,American,25,Dollar($),No,No,No,2,3.8,Good,63
17334217,Fuji Japanese Steakhouse,216,Dalton,Dalton,Japanese Sushi,40,Dollar($),No,No,No,3,3.8,Good,145
17334273,Las Palmas,216,Dalton,Dalton,Mexican,10,Dollar($),No,No,No,1,3.8,Good,83
17334254,Tony's Italian Restaurant & Pizza,216,Dalton,Dalton,Italian,25,Dollar($),No,No,No,2,3.7,Good,116
17333836,Filling Station,216,Dalton,Dalton,American Burger,10,Dollar($),No,No,No,1,4.1,Very Good,122
17334197,Five Guys Burgers and Fries,216,Dalton,Dalton,Fast Food,10,Dollar($),No,No,No,1,4.1,Very Good,142
17333882,Los Pablos,216,Dalton,Dalton,Mexican,10,Dollar($),No,No,No,1,4.1,Very Good,114
17334211,Kobe Hibachi & Sushi,216,Dalton,Fort Oglethorpe,American Japanese Sushi,25,Dollar($),No,No,No,2,4.6,Excellent,214
17334390,Soho Hibachi,216,Dalton,Fort Oglethorpe,Japanese,10,Dollar($),No,No,No,1,4.3,Very Good,116
17334034,Thai Garden,216,Dalton,Fort Oglethorpe,Thai,25,Dollar($),No,No,No,2,4.2,Very Good,111
17334414,Southern Bliss Bakery,216,Dalton,LaFayette,Desserts Sandwich,10,Dollar($),No,No,No,1,3.7,Good,25
17334082,Bailey's Bar-B-Que,216,Dalton,Ringgold,BBQ,10,Dollar($),No,No,No,1,4.1,Very Good,128
17334364,Farm To Fork,216,Dalton,Ringgold,American Diner Southern,10,Dollar($),No,No,No,1,4.3,Very Good,244
17334398,Home Plate Grill,216,Dalton,Ringgold,American BBQ Southern,10,Dollar($),No,No,No,1,4.2,Very Good,112
17334219,Pie Slingers Pizzeria,216,Dalton,Rock Spring,Italian Pizza,10,Dollar($),No,No,No,1,4.1,Very Good,144
17335173,Olive Tree Cafe,216,Davenport,Bettendorf,Indian Mediterranean Middle Eastern,25,Dollar($),No,No,No,2,4.6,Excellent,166
17335195,Red Ginger Sushi Grill & Bar,216,Davenport,Bettendorf,Sushi Teriyaki,40,Dollar($),No,No,No,3,4.5,Excellent,208
17335225,Crust Stone Oven Pizza,216,Davenport,Bettendorf,Burger Pizza,25,Dollar($),No,No,No,2,3.9,Good,136
17335219,Jimmy's Pancake House,216,Davenport,Bettendorf,American Breakfast Greek,10,Dollar($),No,No,No,1,4,Very Good,85
17334965,Trattoria Tiramisu,216,Davenport,Bettendorf,Italian,25,Dollar($),No,No,No,2,4.1,Very Good,117
17335189,Prairie Grille at SteepleGate Inn,216,Davenport,Davenport,American Breakfast,25,Dollar($),No,No,No,2,3.4,Average,53
17335156,Tantra Asian Bistro,216,Davenport,Davenport,Asian,25,Dollar($),No,No,No,2,4.9,Excellent,474
17334717,Chick-fil-A,216,Davenport,Davenport,Fast Food,10,Dollar($),No,No,No,1,3.9,Good,125
17334752,Duck City Bistro,216,Davenport,Davenport,American French,70,Dollar($),No,No,No,4,3.7,Good,201
18453427,Frick's Tap,216,Davenport,Davenport,American Bar Food BBQ,25,Dollar($),No,No,No,2,0,Not rated,2
17793744,Los Agaves,216,Davenport,Davenport,Mexican,25,Dollar($),No,No,No,2,0,Not rated,3
17334679,Azteca,216,Davenport,Davenport,Mexican,0,Dollar($),No,No,No,1,4.3,Very Good,167
17334718,China Cafe,216,Davenport,Davenport,Chinese,25,Dollar($),No,No,No,2,4,Very Good,112
17334763,Exotic Thai Restaurant,216,Davenport,Davenport,Thai,25,Dollar($),No,No,No,2,4.1,Very Good,256
17335158,Front Street Brewery,216,Davenport,Davenport,American,10,Dollar($),No,No,No,1,4.3,Very Good,123
17334782,Granite City Food & Brewery,216,Davenport,Davenport,American,25,Dollar($),No,No,No,2,4,Very Good,199
17334846,Los Agaves,216,Davenport,Davenport,Mexican,25,Dollar($),No,No,No,2,4.1,Very Good,157
17334853,Machine Shed Restaurant,216,Davenport,Davenport,American,25,Dollar($),No,No,No,2,4.1,Very Good,100
17335168,Osaka,216,Davenport,Davenport,Japanese Sushi,40,Dollar($),No,No,No,3,4.2,Very Good,141
17334958,Texas Roadhouse,216,Davenport,Davenport,American BBQ Steak,25,Dollar($),No,No,No,2,4.2,Very Good,197
17258496,Hickory Park,216,Des Moines,Ames,BBQ Burger Desserts,25,Dollar($),No,No,No,2,4.5,Excellent,1025
17259395,The Cafe,216,Des Moines,Ames,American Coffee and Tea,25,Dollar($),No,No,No,2,4.9,Excellent,570
17258350,Flying Mango,216,Des Moines,Beaverdale,BBQ Caribbean Cajun,40,Dollar($),No,No,No,3,4.5,Excellent,674
17258136,Cool Basil,216,Des Moines,Clive,Asian Sushi Thai,25,Dollar($),No,No,No,2,4.1,Very Good,496
17258522,HuHot Mongolian Grill,216,Des Moines,Clive,Asian Chinese,25,Dollar($),No,No,No,2,4,Very Good,411
17259958,Malo,216,Des Moines,Downtown,Latin American Mexican,25,Dollar($),No,No,No,2,3.2,Average,113
17258036,Centro,216,Des Moines,Downtown,Italian Pizza,40,Dollar($),No,No,No,3,4.5,Excellent,1109
17259368,Fong's Pizza,216,Des Moines,Downtown,Chinese Pizza,25,Dollar($),No,No,No,2,4.6,Excellent,728
17257684,A Dong Restaurant,216,Des Moines,Downtown,Asian Vegetarian Vietnamese Bubble Tea,10,Dollar($),No,No,No,1,4.4,Very Good,659
17258154,Court Avenue Brewing Company,216,Des Moines,Downtown,American Pizza Bar Food,40,Dollar($),No,No,No,3,4.2,Very Good,370
17259340,Django,216,Des Moines,Downtown,French,40,Dollar($),No,No,No,3,4.3,Very Good,532
17259243,Miyabi 9,216,Des Moines,East Village,Japanese Sushi,25,Dollar($),No,No,No,2,4.8,Excellent,860
17259625,Zombie Burger + Drink Lab,216,Des Moines,East Village,Burger Desserts Vegetarian,10,Dollar($),No,No,No,1,4.2,Very Good,943
17259169,Tursi's Latin King,216,Des Moines,Fairground,American Italian,70,Dollar($),No,No,No,4,4.1,Very Good,476
17259166,Tsing Tsao South,216,Des Moines,Greater South Side,Chinese,10,Dollar($),No,No,No,1,4.1,Very Good,218
17259335,Bandit Burrito,216,Des Moines,Johnston,Breakfast Mexican Southwestern,10,Dollar($),No,No,No,1,4,Very Good,214
17259248,Jethro's BBQ,216,Des Moines,Kingman Place Historic District,American BBQ,25,Dollar($),No,No,No,2,4.3,Very Good,699
17258552,The Machine Shed Restaurant,216,Des Moines,Urbandale,American Breakfast,25,Dollar($),No,No,No,2,3.8,Good,308
17259550,Mi Patria,216,Des Moines,West Des Moines,Latin American,25,Dollar($),No,No,No,2,4,Very Good,157
17259200,Waterfront Seafood Market,216,Des Moines,West Des Moines,Seafood Sushi,40,Dollar($),No,No,No,3,4.2,Very Good,530
16615894,The Giggling Goat,14,Dicky Beach,Dicky Beach,Coffee and Tea Tea Modern Australian,7,Dollar($),No,No,No,1,3.6,Good,29
17342816,Burnt Toast Cafe,216,Dubuque,Dubuque,Breakfast,10,Dollar($),No,No,No,1,3.4,Average,33
17342498,Catfish Charlie's,216,Dubuque,Dubuque,Seafood,25,Dollar($),No,No,No,2,3.3,Average,40
17342648,Salsa's Mexican Restaurant,216,Dubuque,Dubuque,Mexican,10,Dollar($),No,No,No,1,3.4,Average,153
17342781,Tony Roma's,216,Dubuque,Dubuque,American BBQ Seafood,25,Dollar($),No,No,No,2,3.3,Average,65
17342799,Vinny Vanucchi's,216,Dubuque,Dubuque,Italian,25,Dollar($),No,No,No,2,3.4,Average,58
17342772,Champps Americana,216,Dubuque,Dubuque,American Burger Sandwich,25,Dollar($),No,No,No,2,3.5,Good,100
17342771,Fiesta Cancun,216,Dubuque,Dubuque,Mexican,10,Dollar($),No,No,No,1,3.6,Good,156
17342548,Happy Joe's Pizza & Ice Cream,216,Dubuque,Dubuque,Desserts Pizza Ice Cream,0,Dollar($),No,No,No,1,3.5,Good,74
17342556,Houlihan's,216,Dubuque,Dubuque,American Burger,25,Dollar($),No,No,No,2,3.6,Good,117
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,216,Dubuque,Dubuque,Japanese Steak Sushi,40,Dollar($),No,No,No,3,3.7,Good,83
17342576,Kalmes Breaktime Bar & Grill,216,Dubuque,Dubuque,American Burger,25,Dollar($),No,No,No,2,3.6,Good,48
17342770,L. May Eatery,216,Dubuque,Dubuque,International Pizza,40,Dollar($),No,No,No,3,3.8,Good,198
17342585,Los Aztecas,216,Dubuque,Dubuque,Mexican,10,Dollar($),No,No,No,1,3.5,Good,126
17342494,Manna Java World Cafe,216,Dubuque,Dubuque,Breakfast Pizza,10,Dollar($),No,No,No,1,3.5,Good,119
17342594,Mario's Italian Restaurant,216,Dubuque,Dubuque,American Italian,25,Dollar($),No,No,No,2,3.6,Good,140
17342625,Pepper Sprout Incorporated,216,Dubuque,Dubuque,American,40,Dollar($),No,No,No,3,3.6,Good,159
17342652,Shot Tower Inn,216,Dubuque,Dubuque,Italian Pizza,25,Dollar($),No,No,No,2,3.6,Good,131
17342665,Sunshine Family Restaurant,216,Dubuque,Dubuque,American Breakfast Burger,10,Dollar($),No,No,No,1,3.5,Good,60
17342810,Watershed Cafe,216,Dubuque,Dubuque,American Burger Pizza Cafe,25,Dollar($),No,No,No,2,3.7,Good,89
17342775,Woodfire Grille,216,Dubuque,Dubuque,American Seafood Steak,70,Dollar($),No,No,No,4,3.6,Good,72
16612028,The Belle General,14,East Ballina,East Ballina,Cafe,20,Dollar($),No,No,No,2,4.1,Very Good,56
17536645,Jehova es Mi Pastor Tacos y Burritos,216,Fernley,Fernley,Mexican,10,Dollar($),No,No,No,1,3.7,Good,83
16613507,Flaxton Gardens,14,Flaxton,Flaxton,Tea Modern Australian,30,Dollar($),No,No,No,3,3.5,Good,37
16607969,Bespoke Harvest,14,Forrest,Forrest,Cafe Australian,20,Dollar($),No,No,No,2,3.7,Good,29
17374405,Houndstooth Grill & Tavern,216,Gainesville,Braselton,American Sandwich Seafood,25,Dollar($),No,No,No,2,4.4,Very Good,239
17375060,Hawg Wild BBQ & Catfish House,216,Gainesville,Clarkesville,BBQ Burger Seafood,10,Dollar($),No,No,No,1,4.1,Very Good,235
17375164,Bourbon Street Grille,216,Gainesville,Dahlonega,American Burger Cajun,25,Dollar($),No,No,No,2,3.8,Good,88
17374552,Corkscrew Cafe,216,Gainesville,Dahlonega,,40,Dollar($),No,No,No,3,3.9,Good,209
17375078,Smokin Gold BBQ,216,Gainesville,Dahlonega,BBQ,10,Dollar($),No,No,No,1,3.9,Good,133
17375049,Hoka-Hoka Japanese Steak & Sushi,216,Gainesville,Dahlonega,Chinese Japanese Thai,10,Dollar($),No,No,No,1,4.4,Very Good,267
17375077,Shenanigan's Irish Pub,216,Gainesville,Dahlonega,Bar Food Seafood Vegetarian,25,Dollar($),No,No,No,2,4.1,Very Good,171
17375141,Fish Tales Lakeside Grille,216,Gainesville,Flowery Branch,Seafood,25,Dollar($),No,No,No,2,3.8,Good,107
17375198,Antebellum,216,Gainesville,Flowery Branch,American Southern,40,Dollar($),No,No,No,3,4.3,Very Good,164
17375180,Moonie's Texas Barbecue,216,Gainesville,Flowery Branch,BBQ Sandwich,10,Dollar($),No,No,No,1,4.1,Very Good,182
17375072,Atlanta Highway Seafood Market,216,Gainesville,Gainesville,Sandwich Seafood Cajun,25,Dollar($),No,No,No,2,4.9,Excellent,681
17375047,Eat at Thai,216,Gainesville,Gainesville,Thai,10,Dollar($),No,No,No,1,4.6,Excellent,357
17375074,Smoke House BBQ and Catering,216,Gainesville,Gainesville,BBQ,25,Dollar($),No,No,No,2,3.8,Good,89
17374921,2 Dog,216,Gainesville,Gainesville,American European Sandwich,25,Dollar($),No,No,No,2,4.2,Very Good,350
17374819,Longstreet Cafe,216,Gainesville,Gainesville,Southern,10,Dollar($),No,No,No,1,4.3,Very Good,298
17375089,Re-Cess,216,Gainesville,Gainesville,American Southern,25,Dollar($),No,No,No,2,4.2,Very Good,319
17375214,Bodensee,216,Gainesville,Helen,German,40,Dollar($),No,No,No,3,3.8,Good,114
17374951,Hofer's Bakery & Cafe,216,Gainesville,Helen,German Ice Cream,10,Dollar($),No,No,No,1,3.9,Good,136
17374978,Troll Tavern,216,Gainesville,Helen,Burger German Sandwich,25,Dollar($),No,No,No,2,2.2,Poor,108
17375104,The Nacoochee Village Tavern & Pizzeria,216,Gainesville,Helen,Italian Pizza Sandwich,10,Dollar($),No,No,No,1,4,Very Good,161
16604358,Blue Bean Love Cafe,14,Hepburn Springs,Hepburn Springs,Cafe Coffee and Tea Modern Australian,20,Dollar($),No,No,No,2,3.8,Good,192
16604896,La Trattoria of Lavandula,14,Hepburn Springs,Hepburn Springs,Italian Fusion Cafe,7,Dollar($),No,No,No,1,3.8,Good,93
16612550,5 Little Pigs,14,Huskisson,Huskisson,Breakfast Modern Australian,20,Dollar($),No,No,No,2,4.1,Very Good,40
16606299,Beach Box Cafe,14,Inverloch,Inverloch,Burger Coffee and Tea Modern Australian,7,Dollar($),No,No,No,1,3.7,Good,100
16605794,Funkey Monkey,14,Lakes Entrance,Lakes Entrance,Breakfast Coffee and Tea,7,Dollar($),No,No,No,1,3.8,Good,97
17557488,Burger Queen Drive In,216,Lakeview,Lakeview,Burger Desserts Sandwich,10,Dollar($),No,No,No,1,3.6,Good,41
17452342,Blue Orchid Thai Restaurant,216,Lincoln,Haymarket,Thai,25,Dollar($),No,No,No,2,4.5,Excellent,799
16611498,Stillwater on Belmore,14,Lorn,Lorn,Breakfast Coffee and Tea,20,Dollar($),No,No,No,2,3.6,Good,18
17842104,Mr.,14,Macedon,Macedon,Cafe,20,Dollar($),No,No,No,2,3.5,Good,31
17501291,Emilio's Cuban Cafe,216,Macon,Bonaire,Coffee and Tea Cuban Latin American,25,Dollar($),No,No,No,2,3.9,Good,146
17500759,Ingleside Village Pizza,216,Macon,Macon,Pizza Sandwich,10,Dollar($),No,No,No,1,4.9,Excellent,478
17500767,Jim Shaw's Seafood Grill & Bar,216,Macon,Macon,Seafood,25,Dollar($),No,No,No,2,4.6,Excellent,467
17500819,Mandarin Chinese Restaurant,216,Macon,Macon,Chinese Thai,25,Dollar($),No,No,No,2,4.5,Excellent,302
17500911,Rookery,216,Macon,Macon,Burger Desserts Bar Food,25,Dollar($),No,No,No,2,4.5,Excellent,289
17501439,Dovetail,216,Macon,Macon,,40,Dollar($),No,No,No,3,3.8,Good,102
17501279,Bonefish Grill,216,Macon,Macon,American Seafood,40,Dollar($),No,No,No,3,4.1,Very Good,293
17500695,Downtown Grill,216,Macon,Macon,Steak,70,Dollar($),No,No,No,4,4,Very Good,195
17501298,Greek Corner Deli,216,Macon,Macon,Desserts Greek Sandwich,10,Dollar($),No,No,No,1,4.3,Very Good,244
17500847,Natalia's,216,Macon,Macon,European Italian Mediterranean,70,Dollar($),No,No,No,4,4.2,Very Good,379
17500872,Papouli's Mediterranean Cafe & Market,216,Macon,Macon,Greek Mediterranean Vegetarian,10,Dollar($),No,No,No,1,4.2,Very Good,223
17501315,Benson's Steak and Sushi,216,Macon,Warner Robins,American Chinese Sushi,25,Dollar($),No,No,No,2,3.7,Good,243
17501201,My Fathers Place,216,Macon,Warner Robins,Italian,25,Dollar($),No,No,No,2,3.7,Good,104
17501247,Sushi Thai Restaurant,216,Macon,Warner Robins,Japanese Sushi Thai,10,Dollar($),No,No,No,1,3.7,Good,153
17501281,The Mellow Mushroom,216,Macon,Warner Robins,Pizza Sandwich Vegetarian,25,Dollar($),No,No,No,2,3.8,Good,323
17501143,El Jalisciense Mexican Restaurant,216,Macon,Warner Robins,Mexican,10,Dollar($),No,No,No,1,4.1,Very Good,181
17501292,Greek Village,216,Macon,Warner Robins,American Greek Seafood,25,Dollar($),No,No,No,2,4,Very Good,316
17501308,Martin's BBQ,216,Macon,Warner Robins,BBQ,25,Dollar($),No,No,No,2,4.2,Very Good,288
17501301,Thai Pepper,216,Macon,Warner Robins,Japanese Sushi Thai,10,Dollar($),No,No,No,1,4,Very Good,232
17501268,Zen Japanese Steakhouse and Sushi Bar,216,Macon,Warner Robins,Japanese Steak Sushi,40,Dollar($),No,No,No,3,4.1,Very Good,314
16611701,Star Buffet,14,Mayfield,Mayfield,Asian,20,Dollar($),No,No,No,2,2.9,Average,11
17482142,Triangle Restaurant,216,Mc Millan,Mc Millan,Breakfast Burger,10,Dollar($),No,No,No,1,2.4,Poor,17
16609169,Three Anchors,14,Middleton Beach,Middleton Beach,Bar Food Modern Australian,30,Dollar($),No,No,No,3,3.8,Good,176
17606621,HI Lite Bar & Lounge,216,Miller,Miller,,0,Dollar($),No,No,No,1,3.4,Average,11
17687832,Vince's Restaurant & Pizzeria,216,Monroe,Monroe,Italian Pizza,25,Dollar($),No,No,No,2,3.6,Good,65
16613059,Poets Cafe,14,Montville,Montville,Coffee and Tea Modern Australian,30,Dollar($),No,No,No,3,2.4,Poor,193
17534788,The Artesian Restaurant,216,Ojo Caliente,Ojo Caliente,American International Southwestern,40,Dollar($),No,No,No,3,3.6,Good,30
17061237,CevÌ_che Tapas Bar & Restaurant,216,Orlando,Church Street District,Spanish Tapas,40,Dollar($),No,No,No,3,4.4,Very Good,981
17057397,'Ohana,216,Orlando,Disney World Area,Hawaiian,45,Dollar($),No,No,No,3,4.5,Excellent,1151
17058534,Earl of Sandwich,216,Orlando,Disney: Downtown Disney,American Sandwich Salad,35,Dollar($),No,No,No,3,4.7,Excellent,1341
17060320,Raglan Road Irish Pub and Restaurant,216,Orlando,Disney: Downtown Disney,Irish,50,Dollar($),No,No,No,4,4.3,Very Good,782
17057925,CafÌ© Tu Tu Tango,216,Orlando,I-Drive/Universal,New American Tapas,40,Dollar($),No,No,No,3,4.6,Excellent,1293
17060869,Texas de Brazil,216,Orlando,I-Drive/Universal,Brazilian Steak,100,Dollar($),No,No,No,4,4.6,Excellent,2324
17057591,Bahama Breeze Island Grille,216,Orlando,I-Drive/Universal,Caribbean,45,Dollar($),No,No,No,3,4.3,Very Good,910
17059541,Maggiano's Little Italy,216,Orlando,I-Drive/Universal,Italian,50,Dollar($),No,No,No,4,4.4,Very Good,886
17064266,Hawkers Asian Street Fare,216,Orlando,Mills 50,Asian Thai,35,Dollar($),No,No,No,3,4.6,Excellent,1293
17064405,Tako Cheena by Pom Pom,216,Orlando,Mills 50,Asian Latin American Vegetarian,10,Dollar($),No,No,No,1,4.4,Very Good,570
17060516,Seasons 52 Fresh Grill,216,Orlando,Restaurant Row,American,60,Dollar($),No,No,No,4,4.4,Very Good,1685
17059012,Hollerbach's Willow Tree CafÌ©,216,Orlando,Sanford,German,40,Dollar($),No,No,No,3,4.8,Excellent,1699
17061296,Pom Pom's Teahouse and Sandwicheria,216,Orlando,The Milk District,American Sandwich Tea,25,Dollar($),No,No,No,2,4.9,Excellent,1457
17061205,Yellow Dog Eats,216,Orlando,Windermere,American BBQ Sandwich,35,Dollar($),No,No,No,3,4.9,Excellent,1252
17064031,Tibby's New Orleans Kitchen,216,Orlando,Winter Park,Cajun,25,Dollar($),No,No,No,2,4.7,Excellent,1412
17066603,The Coop,216,Orlando,Winter Park,Southern Cajun Soul Food,25,Dollar($),No,No,No,2,3.6,Good,432
17057797,Bosphorous Turkish Cuisine,216,Orlando,Winter Park,Mediterranean Turkish,40,Dollar($),No,No,No,3,4.2,Very Good,568
17061253,Ethos Vegan Kitchen,216,Orlando,Winter Park,American Breakfast Vegetarian,25,Dollar($),No,No,No,2,4.4,Very Good,797
17059060,Hillstone,216,Orlando,Winter Park,,40,Dollar($),No,No,No,3,4.4,Very Good,1158
17061231,The Ravenous Pig,216,Orlando,Winter Park,Pub Food,40,Dollar($),No,No,No,3,4.4,Very Good,1998
16613649,Vivo Bar and Grill,14,Palm Cove,Palm Cove,Mediterranean Seafood,30,Dollar($),No,No,No,3,4.4,Very Good,381
18255631,Pier 70,14,Paynesville,Paynesville,Modern Australian,120,Dollar($),No,No,No,4,2.6,Average,16
16608483,DiVine,14,Penola,Penola,Cafe Coffee and Tea Sandwich,20,Dollar($),No,No,No,2,3.4,Average,19
17580453,Cactus Flower Cafe Navarre,216,Pensacola,Navarre,Mexican Southwestern Tex-Mex,25,Dollar($),No,No,No,2,4.2,Very Good,635
17580142,McGuire's Irish Pub & Brewery,216,Pensacola,Pensacola,Burger Bar Food Steak,40,Dollar($),No,No,No,3,4.9,Excellent,2238
17580160,New Yorker Deli & Pizzeria,216,Pensacola,Pensacola,Italian Pizza Sandwich,10,Dollar($),No,No,No,1,4.6,Excellent,792
17580349,Tu-Do Vietnamese Restaurant,216,Pensacola,Pensacola,Asian Vietnamese,10,Dollar($),No,No,No,1,4.5,Excellent,828
17580412,Carrabba's Italian Grill,216,Pensacola,Pensacola,Italian Pizza Seafood,40,Dollar($),No,No,No,3,3.7,Good,292
17580590,Jaco's Bayfront Bar and Grille,216,Pensacola,Pensacola,Tapas,25,Dollar($),No,No,No,2,3.9,Good,502
17580704,The Tin Cow,216,Pensacola,Pensacola,Burger Bar Food,25,Dollar($),No,No,No,2,3.7,Good,559
17579928,Cactus Flower Cafe,216,Pensacola,Pensacola,Latin American Mexican Southwestern,25,Dollar($),No,No,No,2,4.2,Very Good,1268
17579992,Dharma Blue,216,Pensacola,Pensacola,Seafood Sushi,40,Dollar($),No,No,No,3,4.1,Very Good,669
17580030,Global Grill,216,Pensacola,Pensacola,European International Tapas,40,Dollar($),No,No,No,3,4.4,Very Good,900
17580074,Ichiban,216,Pensacola,Pensacola,Japanese Sushi,25,Dollar($),No,No,No,2,4.3,Very Good,765
17580020,The Fish House,216,Pensacola,Pensacola,American Seafood Sushi,40,Dollar($),No,No,No,3,4,Very Good,1270
17580350,Tuscan Oven,216,Pensacola,Pensacola,Italian Mediterranean Pizza,25,Dollar($),No,No,No,2,4.1,Very Good,502
17580408,Flounders Chowder House,216,Pensacola,Pensacola Beach,Seafood,40,Dollar($),No,No,No,3,3.9,Good,724
17579653,Hemingway's Island Grill,216,Pensacola,Pensacola Beach,Caribbean Seafood Steak,40,Dollar($),No,No,No,3,3.5,Good,479
17580476,Native Cafe,216,Pensacola,Pensacola Beach,Breakfast Burger,25,Dollar($),No,No,No,2,4.2,Very Good,591
17580422,Peg Leg Pete's,216,Pensacola,Pensacola Beach,Burger Sandwich Seafood,40,Dollar($),No,No,No,3,4.4,Very Good,1408
17580539,The Grand Marlin,216,Pensacola,Pensacola Beach,Caribbean Seafood,40,Dollar($),No,No,No,3,4.3,Very Good,905
17580511,Original Georgios Authentic Greek Food,216,Pensacola,Perdido Key,Greek,10,Dollar($),No,No,No,1,4.7,Excellent,816
17580021,Fisherman's Corner,216,Pensacola,Perdido Key,Sandwich Seafood Cajun,40,Dollar($),No,No,No,3,4.4,Very Good,747
16604370,Mad Cowes Cafe,14,Phillip Island,Phillip Island,Breakfast Coffee and Tea Modern Australian,20,Dollar($),No,No,No,2,3.7,Good,351
17582467,Rupes Burgers,216,Pocatello,Blackfoot,Burger Fast Food,10,Dollar($),No,No,No,1,3.7,Good,104
17582668,Texas Roadhouse,216,Pocatello,Chubbuck,American BBQ Steak,45,Dollar($),No,No,No,3,3.5,Good,83
17582498,Riverwalk Cafe,216,Pocatello,Lava Hot Springs,Asian Thai,10,Dollar($),No,No,No,1,3.6,Good,91
17582499,Royal Hotel,216,Pocatello,Lava Hot Springs,Pizza Bar Food,0,Dollar($),No,No,No,1,3.6,Good,59
17582522,Buddy's Italian Restaurant,216,Pocatello,Pocatello,Italian Pizza Sandwich,40,Dollar($),No,No,No,3,3.7,Good,222
17582524,Butterburrs,216,Pocatello,Pocatello,American Breakfast,30,Dollar($),No,No,No,3,3.6,Good,121
17582527,Chang Garden,216,Pocatello,Pocatello,Chinese,10,Dollar($),No,No,No,1,3.5,Good,93
17582551,Fifth Street Bagelry,216,Pocatello,Pocatello,Coffee and Tea Sandwich,10,Dollar($),No,No,No,1,3.8,Good,136
